,fecha,usd_blue,usd_oficial,var,diferencia_abs,semana,anio
0,2002-03-04,2.12,2.01,5.4726,0.11000000000000032,10,2002
1,2002-03-05,2.12,1.99,6.5327,0.13000000000000012,10,2002
2,2002-03-06,2.14,2.05,4.3902,0.0900000000000003,10,2002
3,2002-03-07,2.22,2.14,3.7383,0.08000000000000007,10,2002
4,2002-03-08,2.27,2.2,3.1818,0.06999999999999984,10,2002
5,2002-03-11,2.32,2.25,3.1111,0.06999999999999984,11,2002
6,2002-03-12,2.43,2.37,2.5316,0.06000000000000005,11,2002
7,2002-03-13,2.42,2.33,3.8627,0.08999999999999986,11,2002
8,2002-03-14,2.46,2.37,3.7975,0.08999999999999986,11,2002
9,2002-03-15,2.45,2.34,4.7009,0.11000000000000032,11,2002
10,2002-03-18,2.44,2.32,5.1724,0.1200000000000001,12,2002
11,2002-03-19,2.46,2.38,3.3613,0.08000000000000007,12,2002
12,2002-03-20,2.54,2.43,4.5267,0.10999999999999988,12,2002
13,2002-03-21,2.55,2.39,6.6946,0.1599999999999997,12,2002
14,2002-03-22,3.1,2.57,20.6226,0.5300000000000002,12,2002
15,2002-03-25,3.6,3.21,12.1495,0.3900000000000001,13,2002
16,2002-03-26,3.1,2.99,3.6789,0.10999999999999988,13,2002
17,2002-03-27,3.05,2.85,7.0175,0.19999999999999973,13,2002
18,2002-04-02,2.93,2.89,1.3841,0.040000000000000036,14,2002
19,2002-04-03,2.97,2.9,2.4138,0.07000000000000028,14,2002
20,2002-04-04,2.84,2.8,1.4286,0.040000000000000036,14,2002
21,2002-04-05,2.82,2.67,5.618,0.1499999999999999,14,2002
22,2002-04-08,2.79,2.7,3.3333,0.08999999999999986,15,2002
23,2002-04-09,2.8,2.75,1.8182,0.04999999999999982,15,2002
24,2002-04-10,2.8,2.77,1.083,0.029999999999999805,15,2002
25,2002-04-11,2.84,2.79,1.7921,0.04999999999999982,15,2002
26,2002-04-12,2.98,2.86,4.1958,0.1200000000000001,15,2002
27,2002-04-15,2.95,2.92,1.0274,0.03000000000000025,16,2002
28,2002-04-16,2.82,2.85,-1.0526,0.03000000000000025,16,2002
29,2002-04-17,2.89,2.81,2.847,0.08000000000000007,16,2002
30,2002-04-18,3.15,2.91,8.2474,0.23999999999999977,16,2002
31,2002-04-19,3.21,3.12,2.8846,0.08999999999999986,16,2002
32,2002-04-29,2.95,3.02,-2.3179,0.06999999999999984,18,2002
33,2002-04-30,3.03,2.92,3.7671,0.10999999999999988,18,2002
34,2002-05-02,3.15,3.04,3.6184,0.10999999999999988,18,2002
35,2002-05-03,3.2,3.16,1.2658,0.040000000000000036,18,2002
36,2002-05-06,3.21,3.16,1.5823,0.04999999999999982,19,2002
37,2002-05-07,3.23,3.17,1.8927,0.06000000000000005,19,2002
38,2002-05-08,3.25,3.19,1.8809,0.06000000000000005,19,2002
39,2002-05-09,3.22,3.18,1.2579,0.040000000000000036,19,2002
40,2002-05-10,3.31,3.18,4.0881,0.1299999999999999,19,2002
41,2002-05-13,3.3,3.27,0.9174,0.029999999999999805,20,2002
42,2002-05-14,3.3,3.26,1.227,0.040000000000000036,20,2002
43,2002-05-15,3.27,3.23,1.2384,0.040000000000000036,20,2002
44,2002-05-16,3.28,3.22,1.8634,0.05999999999999961,20,2002
45,2002-05-17,3.42,3.33,2.7027,0.08999999999999986,20,2002
46,2002-05-20,3.57,3.52,1.4205,0.04999999999999982,21,2002
47,2002-05-21,3.5,3.49,0.2865,0.009999999999999787,21,2002
48,2002-05-22,3.52,3.42,2.924,0.10000000000000009,21,2002
49,2002-05-23,3.49,3.39,2.9499,0.10000000000000009,21,2002
50,2002-05-24,3.57,3.43,4.0816,0.13999999999999968,21,2002
51,2002-05-27,3.54,3.45,2.6087,0.08999999999999986,22,2002
52,2002-05-28,3.54,3.45,2.6087,0.08999999999999986,22,2002
53,2002-05-29,3.62,3.54,2.2599,0.08000000000000007,22,2002
54,2002-05-30,3.65,3.59,1.6713,0.06000000000000005,22,2002
55,2002-05-31,3.62,3.58,1.1173,0.040000000000000036,22,2002
56,2002-06-03,3.65,3.59,1.6713,0.06000000000000005,23,2002
57,2002-06-04,3.66,3.61,1.385,0.050000000000000266,23,2002
58,2002-06-05,3.67,3.63,1.1019,0.040000000000000036,23,2002
59,2002-06-06,3.7,3.64,1.6484,0.06000000000000005,23,2002
60,2002-06-07,3.71,3.63,2.2039,0.08000000000000007,23,2002
61,2002-06-10,3.55,3.53,0.5666,0.020000000000000018,24,2002
62,2002-06-11,3.54,3.46,2.3121,0.08000000000000007,24,2002
63,2002-06-12,3.53,3.45,2.3188,0.07999999999999963,24,2002
64,2002-06-13,3.55,3.47,2.3055,0.07999999999999963,24,2002
65,2002-06-14,3.62,3.5,3.4286,0.1200000000000001,24,2002
66,2002-06-18,3.58,3.51,1.9943,0.07000000000000028,25,2002
67,2002-06-19,3.64,3.54,2.8249,0.10000000000000009,25,2002
68,2002-06-20,3.67,3.58,2.514,0.08999999999999986,25,2002
69,2002-06-21,3.75,3.64,3.022,0.10999999999999988,25,2002
70,2002-06-24,3.83,3.71,3.2345,0.1200000000000001,26,2002
71,2002-06-25,3.93,3.85,2.0779,0.08000000000000007,26,2002
72,2002-06-26,3.91,3.87,1.0336,0.040000000000000036,26,2002
73,2002-06-27,3.87,3.81,1.5748,0.06000000000000005,26,2002
74,2002-06-28,3.92,3.8,3.1579,0.1200000000000001,26,2002
75,2002-07-01,3.83,3.79,1.0554,0.040000000000000036,27,2002
76,2002-07-02,3.7,3.69,0.271,0.010000000000000231,27,2002
77,2002-07-03,3.64,3.58,1.676,0.06000000000000005,27,2002
78,2002-07-04,3.6,3.56,1.1236,0.040000000000000036,27,2002
79,2002-07-05,3.64,3.57,1.9608,0.07000000000000028,27,2002
80,2002-07-08,3.59,3.53,1.6997,0.06000000000000005,28,2002
81,2002-07-10,3.59,3.53,1.6997,0.06000000000000005,28,2002
82,2002-07-11,3.62,3.56,1.6854,0.06000000000000005,28,2002
83,2002-07-12,3.63,3.59,1.1142,0.040000000000000036,28,2002
84,2002-07-15,3.63,3.59,1.1142,0.040000000000000036,29,2002
85,2002-07-16,3.6,3.59,0.2786,0.010000000000000231,29,2002
86,2002-07-17,3.58,3.5,2.2857,0.08000000000000007,29,2002
87,2002-07-18,3.61,3.54,1.9774,0.06999999999999984,29,2002
88,2002-07-19,3.62,3.58,1.1173,0.040000000000000036,29,2002
89,2002-07-22,3.63,3.6,0.8333,0.029999999999999805,30,2002
90,2002-07-23,3.68,3.64,1.0989,0.040000000000000036,30,2002
91,2002-07-24,3.66,3.65,0.274,0.010000000000000231,30,2002
92,2002-07-25,3.66,3.63,0.8264,0.03000000000000025,30,2002
93,2002-07-26,3.68,3.66,0.5464,0.020000000000000018,30,2002
94,2002-07-29,3.67,3.65,0.5479,0.020000000000000018,31,2002
95,2002-07-30,3.67,3.65,0.5479,0.020000000000000018,31,2002
96,2002-07-31,3.73,3.7,0.8108,0.029999999999999805,31,2002
97,2002-08-01,3.65,3.63,0.551,0.020000000000000018,31,2002
98,2002-08-02,3.65,3.62,0.8287,0.029999999999999805,31,2002
99,2002-08-05,3.63,3.62,0.2762,0.009999999999999787,32,2002
100,2002-08-06,3.63,3.62,0.2762,0.009999999999999787,32,2002
101,2002-08-07,3.63,3.63,0.0,0.0,32,2002
102,2002-08-08,3.63,3.64,-0.2747,0.010000000000000231,32,2002
103,2002-08-09,3.63,3.64,-0.2747,0.010000000000000231,32,2002
104,2002-08-12,3.62,3.62,0.0,0.0,33,2002
105,2002-08-13,3.61,3.61,0.0,0.0,33,2002
106,2002-08-14,3.63,3.63,0.0,0.0,33,2002
107,2002-08-15,3.63,3.64,-0.2747,0.010000000000000231,33,2002
108,2002-08-16,3.64,3.64,0.0,0.0,33,2002
109,2002-08-20,3.62,3.63,-0.2755,0.009999999999999787,34,2002
110,2002-08-21,3.6,3.6,0.0,0.0,34,2002
111,2002-08-22,3.58,3.58,0.0,0.0,34,2002
112,2002-08-23,3.62,3.6,0.5556,0.020000000000000018,34,2002
113,2002-08-26,3.64,3.62,0.5525,0.020000000000000018,35,2002
114,2002-08-27,3.63,3.63,0.0,0.0,35,2002
115,2002-08-28,3.62,3.61,0.277,0.010000000000000231,35,2002
116,2002-08-29,3.63,3.61,0.554,0.020000000000000018,35,2002
117,2002-08-30,3.64,3.63,0.2755,0.010000000000000231,35,2002
118,2002-09-02,3.62,3.63,-0.2755,0.009999999999999787,36,2002
119,2002-09-03,3.63,3.63,0.0,0.0,36,2002
120,2002-09-04,3.66,3.64,0.5495,0.020000000000000018,36,2002
121,2002-09-05,3.63,3.62,0.2762,0.009999999999999787,36,2002
122,2002-09-06,3.63,3.61,0.554,0.020000000000000018,36,2002
123,2002-09-09,3.65,3.61,1.108,0.040000000000000036,37,2002
124,2002-09-10,3.64,3.62,0.5525,0.020000000000000018,37,2002
125,2002-09-11,3.63,3.61,0.554,0.020000000000000018,37,2002
126,2002-09-12,3.66,3.62,1.105,0.040000000000000036,37,2002
127,2002-09-13,3.67,3.63,1.1019,0.040000000000000036,37,2002
128,2002-09-16,3.66,3.64,0.5495,0.020000000000000018,38,2002
129,2002-09-17,3.65,3.63,0.551,0.020000000000000018,38,2002
130,2002-09-18,3.65,3.63,0.551,0.020000000000000018,38,2002
131,2002-09-19,3.69,3.65,1.0959,0.040000000000000036,38,2002
132,2002-09-20,3.68,3.66,0.5464,0.020000000000000018,38,2002
133,2002-09-23,3.68,3.65,0.8219,0.03000000000000025,39,2002
134,2002-09-24,3.69,3.66,0.8197,0.029999999999999805,39,2002
135,2002-09-25,3.71,3.67,1.0899,0.040000000000000036,39,2002
136,2002-09-26,3.71,3.67,1.0899,0.040000000000000036,39,2002
137,2002-09-27,3.76,3.7,1.6216,0.05999999999999961,39,2002
138,2002-09-30,3.75,3.73,0.5362,0.020000000000000018,40,2002
139,2002-10-01,3.75,3.74,0.2674,0.009999999999999787,40,2002
140,2002-10-02,3.77,3.76,0.266,0.010000000000000231,40,2002
141,2002-10-03,3.78,3.75,0.8,0.029999999999999805,40,2002
142,2002-10-04,3.76,3.74,0.5348,0.019999999999999574,40,2002
143,2002-10-07,3.76,3.76,0.0,0.0,41,2002
144,2002-10-08,3.75,3.74,0.2674,0.009999999999999787,41,2002
145,2002-10-09,3.74,3.72,0.5376,0.020000000000000018,41,2002
146,2002-10-10,3.72,3.69,0.813,0.03000000000000025,41,2002
147,2002-10-11,3.73,3.71,0.5391,0.020000000000000018,41,2002
148,2002-10-15,3.69,3.68,0.2717,0.009999999999999787,42,2002
149,2002-10-16,3.63,3.61,0.554,0.020000000000000018,42,2002
150,2002-10-17,3.61,3.57,1.1204,0.040000000000000036,42,2002
151,2002-10-18,3.64,3.59,1.3928,0.050000000000000266,42,2002
152,2002-10-21,3.64,3.61,0.831,0.03000000000000025,43,2002
153,2002-10-22,3.64,3.62,0.5525,0.020000000000000018,43,2002
154,2002-10-23,3.63,3.6,0.8333,0.029999999999999805,43,2002
155,2002-10-24,3.63,3.6,0.8333,0.029999999999999805,43,2002
156,2002-10-25,3.63,3.61,0.554,0.020000000000000018,43,2002
157,2002-10-28,3.61,3.59,0.5571,0.020000000000000018,44,2002
158,2002-10-29,3.59,3.58,0.2793,0.009999999999999787,44,2002
159,2002-10-30,3.55,3.55,0.0,0.0,44,2002
160,2002-10-31,3.53,3.52,0.2841,0.009999999999999787,44,2002
161,2002-11-01,3.55,3.52,0.8523,0.029999999999999805,44,2002
162,2002-11-04,3.58,3.54,1.1299,0.040000000000000036,45,2002
163,2002-11-05,3.57,3.54,0.8475,0.029999999999999805,45,2002
164,2002-11-07,3.56,3.54,0.565,0.020000000000000018,45,2002
165,2002-11-08,3.57,3.53,1.1331,0.040000000000000036,45,2002
166,2002-11-11,3.57,3.54,0.8475,0.029999999999999805,46,2002
167,2002-11-12,3.56,3.53,0.8499,0.03000000000000025,46,2002
168,2002-11-13,3.55,3.53,0.5666,0.020000000000000018,46,2002
169,2002-11-14,3.59,3.54,1.4124,0.04999999999999982,46,2002
170,2002-11-15,3.59,3.53,1.6997,0.06000000000000005,46,2002
171,2002-11-18,3.56,3.53,0.8499,0.03000000000000025,47,2002
172,2002-11-19,3.55,3.51,1.1396,0.040000000000000036,47,2002
173,2002-11-20,3.55,3.51,1.1396,0.040000000000000036,47,2002
174,2002-11-21,3.56,3.51,1.4245,0.050000000000000266,47,2002
175,2002-11-22,3.56,3.5,1.7143,0.06000000000000005,47,2002
176,2002-11-25,3.55,3.5,1.4286,0.04999999999999982,48,2002
177,2002-11-26,3.54,3.48,1.7241,0.06000000000000005,48,2002
178,2002-11-27,3.53,3.49,1.1461,0.03999999999999959,48,2002
179,2002-11-28,3.6,3.54,1.6949,0.06000000000000005,48,2002
180,2002-11-29,3.66,3.6,1.6667,0.06000000000000005,48,2002
181,2002-12-02,3.62,3.59,0.8357,0.03000000000000025,49,2002
182,2002-12-03,3.58,3.54,1.1299,0.040000000000000036,49,2002
183,2002-12-04,3.57,3.53,1.1331,0.040000000000000036,49,2002
184,2002-12-05,3.58,3.52,1.7045,0.06000000000000005,49,2002
185,2002-12-06,3.59,3.53,1.6997,0.06000000000000005,49,2002
186,2002-12-09,3.57,3.53,1.1331,0.040000000000000036,50,2002
187,2002-12-10,3.55,3.53,0.5666,0.020000000000000018,50,2002
188,2002-12-11,3.53,3.51,0.5698,0.020000000000000018,50,2002
189,2002-12-12,3.53,3.5,0.8571,0.029999999999999805,50,2002
190,2002-12-13,3.56,3.51,1.4245,0.050000000000000266,50,2002
191,2002-12-16,3.56,3.54,0.565,0.020000000000000018,51,2002
192,2002-12-17,3.57,3.54,0.8475,0.029999999999999805,51,2002
193,2002-12-18,3.54,3.51,0.8547,0.03000000000000025,51,2002
194,2002-12-19,3.51,3.48,0.8621,0.029999999999999805,51,2002
195,2002-12-20,3.51,3.47,1.1527,0.03999999999999959,51,2002
196,2002-12-23,3.48,3.47,0.2882,0.009999999999999787,52,2002
197,2002-12-24,3.46,3.45,0.2899,0.009999999999999787,52,2002
198,2002-12-26,3.42,3.41,0.2933,0.009999999999999787,52,2002
199,2002-12-27,3.42,3.4,0.5882,0.020000000000000018,52,2002
200,2002-12-30,3.38,3.39,-0.295,0.010000000000000231,1,2002
201,2002-12-31,3.37,3.36,0.2976,0.010000000000000231,1,2002
202,2003-01-02,3.37,3.36,0.2976,0.010000000000000231,1,2003
203,2003-01-03,3.35,3.33,0.6006,0.020000000000000018,1,2003
204,2003-01-06,3.33,3.33,0.0,0.0,2,2003
205,2003-01-07,3.28,3.29,-0.304,0.010000000000000231,2,2003
206,2003-01-08,3.32,3.29,0.9119,0.029999999999999805,2,2003
207,2003-01-09,3.35,3.31,1.2085,0.040000000000000036,2,2003
208,2003-01-10,3.38,3.35,0.8955,0.029999999999999805,2,2003
209,2003-01-13,3.34,3.35,-0.2985,0.010000000000000231,3,2003
210,2003-01-14,3.29,3.3,-0.303,0.009999999999999787,3,2003
211,2003-01-15,3.27,3.23,1.2384,0.040000000000000036,3,2003
212,2003-01-16,3.28,3.24,1.2346,0.03999999999999959,3,2003
213,2003-01-17,3.26,3.24,0.6173,0.019999999999999574,3,2003
214,2003-01-20,3.19,3.19,0.0,0.0,4,2003
215,2003-01-21,3.11,3.13,-0.639,0.020000000000000018,4,2003
216,2003-01-22,3.15,3.06,2.9412,0.08999999999999986,4,2003
217,2003-01-23,3.16,3.12,1.2821,0.040000000000000036,4,2003
218,2003-01-24,3.25,3.17,2.5237,0.08000000000000007,4,2003
219,2003-01-27,3.34,3.26,2.454,0.08000000000000007,5,2003
220,2003-01-28,3.34,3.34,0.0,0.0,5,2003
221,2003-01-29,3.32,3.34,-0.5988,0.020000000000000018,5,2003
222,2003-01-30,3.28,3.24,1.2346,0.03999999999999959,5,2003
223,2003-01-31,3.23,3.18,1.5723,0.04999999999999982,5,2003
224,2003-02-03,3.21,3.2,0.3125,0.009999999999999787,6,2003
225,2003-02-04,3.18,3.16,0.6329,0.020000000000000018,6,2003
226,2003-02-05,3.18,3.15,0.9524,0.03000000000000025,6,2003
227,2003-02-06,3.18,3.15,0.9524,0.03000000000000025,6,2003
228,2003-02-07,3.18,3.15,0.9524,0.03000000000000025,6,2003
229,2003-02-10,3.16,3.15,0.3175,0.010000000000000231,7,2003
230,2003-02-11,3.12,3.1,0.6452,0.020000000000000018,7,2003
231,2003-02-12,3.13,3.08,1.6234,0.04999999999999982,7,2003
232,2003-02-13,3.17,3.12,1.6026,0.04999999999999982,7,2003
233,2003-02-14,3.18,3.19,-0.3135,0.009999999999999787,7,2003
234,2003-02-17,3.15,3.16,-0.3165,0.010000000000000231,8,2003
235,2003-02-18,3.2,3.16,1.2658,0.040000000000000036,8,2003
236,2003-02-19,3.22,3.18,1.2579,0.040000000000000036,8,2003
237,2003-02-20,3.23,3.23,0.0,0.0,8,2003
238,2003-02-21,3.2,3.2,0.0,0.0,8,2003
239,2003-02-24,3.18,3.18,0.0,0.0,9,2003
240,2003-02-25,3.17,3.15,0.6349,0.020000000000000018,9,2003
241,2003-02-26,3.18,3.16,0.6329,0.020000000000000018,9,2003
242,2003-02-27,3.21,3.18,0.9434,0.029999999999999805,9,2003
243,2003-02-28,3.2,3.2,0.0,0.0,9,2003
244,2003-03-03,3.22,3.22,0.0,0.0,10,2003
245,2003-03-04,3.2,3.2,0.0,0.0,10,2003
246,2003-03-05,3.2,3.17,0.9464,0.03000000000000025,10,2003
247,2003-03-06,3.2,3.18,0.6289,0.020000000000000018,10,2003
248,2003-03-07,3.18,3.17,0.3155,0.010000000000000231,10,2003
249,2003-03-10,3.16,3.15,0.3175,0.010000000000000231,11,2003
250,2003-03-11,3.16,3.14,0.6369,0.020000000000000018,11,2003
251,2003-03-12,3.14,3.11,0.9646,0.03000000000000025,11,2003
252,2003-03-13,3.14,3.11,0.9646,0.03000000000000025,11,2003
253,2003-03-14,3.14,3.12,0.641,0.020000000000000018,11,2003
254,2003-03-17,3.12,3.1,0.6452,0.020000000000000018,12,2003
255,2003-03-18,3.08,3.07,0.3257,0.010000000000000231,12,2003
256,2003-03-19,3.04,3.02,0.6623,0.020000000000000018,12,2003
257,2003-03-20,3.06,3.02,1.3245,0.040000000000000036,12,2003
258,2003-03-21,3.04,3.04,0.0,0.0,12,2003
259,2003-03-24,2.99,3.01,-0.6645,0.019999999999999574,13,2003
260,2003-03-25,2.96,2.94,0.6803,0.020000000000000018,13,2003
261,2003-03-26,2.9,2.9,0.0,0.0,13,2003
262,2003-03-27,2.9,2.87,1.0453,0.029999999999999805,13,2003
263,2003-03-28,2.99,2.96,1.0135,0.03000000000000025,13,2003
264,2003-04-01,2.99,2.98,0.3356,0.010000000000000231,14,2003
265,2003-04-02,2.93,2.92,0.3425,0.010000000000000231,14,2003
266,2003-04-03,2.93,2.9,1.0345,0.03000000000000025,14,2003
267,2003-04-04,2.92,2.9,0.6897,0.020000000000000018,14,2003
268,2003-04-07,2.92,2.89,1.0381,0.029999999999999805,15,2003
269,2003-04-08,2.93,2.91,0.6873,0.020000000000000018,15,2003
270,2003-04-09,2.93,2.92,0.3425,0.010000000000000231,15,2003
271,2003-04-10,2.9,2.9,0.0,0.0,15,2003
272,2003-04-11,2.9,2.89,0.346,0.009999999999999787,15,2003
273,2003-04-14,2.95,2.92,1.0274,0.03000000000000025,16,2003
274,2003-04-15,2.96,2.96,0.0,0.0,16,2003
275,2003-04-16,2.94,2.94,0.0,0.0,16,2003
276,2003-04-21,2.9,2.9,0.0,0.0,17,2003
277,2003-04-22,2.87,2.86,0.3497,0.010000000000000231,17,2003
278,2003-04-23,2.87,2.84,1.0563,0.03000000000000025,17,2003
279,2003-04-24,2.89,2.85,1.4035,0.040000000000000036,17,2003
280,2003-04-25,2.87,2.88,-0.3472,0.009999999999999787,17,2003
281,2003-04-28,2.87,2.86,0.3497,0.010000000000000231,18,2003
282,2003-04-29,2.86,2.85,0.3509,0.009999999999999787,18,2003
283,2003-04-30,2.83,2.83,0.0,0.0,18,2003
284,2003-05-02,2.8,2.79,0.3584,0.009999999999999787,18,2003
285,2003-05-05,2.81,2.8,0.3571,0.010000000000000231,19,2003
286,2003-05-06,2.81,2.8,0.3571,0.010000000000000231,19,2003
287,2003-05-07,2.81,2.81,0.0,0.0,19,2003
288,2003-05-08,2.77,2.77,0.0,0.0,19,2003
289,2003-05-09,2.78,2.76,0.7246,0.020000000000000018,19,2003
290,2003-05-12,2.77,2.77,0.0,0.0,20,2003
291,2003-05-13,2.78,2.75,1.0909,0.029999999999999805,20,2003
292,2003-05-14,2.8,2.77,1.083,0.029999999999999805,20,2003
293,2003-05-15,2.86,2.84,0.7042,0.020000000000000018,20,2003
294,2003-05-16,2.94,2.91,1.0309,0.029999999999999805,20,2003
295,2003-05-19,2.9,2.95,-1.6949,0.050000000000000266,21,2003
296,2003-05-20,2.87,2.88,-0.3472,0.009999999999999787,21,2003
297,2003-05-21,2.86,2.85,0.3509,0.009999999999999787,21,2003
298,2003-05-22,2.91,2.84,2.4648,0.07000000000000028,21,2003
299,2003-05-23,2.9,2.89,0.346,0.009999999999999787,21,2003
300,2003-05-26,2.88,2.88,0.0,0.0,22,2003
301,2003-05-27,2.88,2.87,0.3484,0.009999999999999787,22,2003
302,2003-05-28,2.88,2.88,0.0,0.0,22,2003
303,2003-05-29,2.88,2.88,0.0,0.0,22,2003
304,2003-05-30,2.87,2.86,0.3497,0.010000000000000231,22,2003
305,2003-06-02,2.85,2.85,0.0,0.0,23,2003
306,2003-06-03,2.84,2.84,0.0,0.0,23,2003
307,2003-06-04,2.84,2.83,0.3534,0.009999999999999787,23,2003
308,2003-06-05,2.84,2.82,0.7092,0.020000000000000018,23,2003
309,2003-06-06,2.83,2.82,0.3546,0.010000000000000231,23,2003
310,2003-06-09,2.81,2.82,-0.3546,0.009999999999999787,24,2003
311,2003-06-10,2.81,2.81,0.0,0.0,24,2003
312,2003-06-11,2.84,2.81,1.0676,0.029999999999999805,24,2003
313,2003-06-12,2.84,2.84,0.0,0.0,24,2003
314,2003-06-13,2.82,2.83,-0.3534,0.010000000000000231,24,2003
315,2003-06-17,2.81,2.8,0.3571,0.010000000000000231,25,2003
316,2003-06-18,2.8,2.8,0.0,0.0,25,2003
317,2003-06-19,2.81,2.8,0.3571,0.010000000000000231,25,2003
318,2003-06-20,2.81,2.8,0.3571,0.010000000000000231,25,2003
319,2003-06-23,2.79,2.8,-0.3571,0.009999999999999787,26,2003
320,2003-06-24,2.78,2.77,0.361,0.009999999999999787,26,2003
321,2003-06-25,2.78,2.76,0.7246,0.020000000000000018,26,2003
322,2003-06-26,2.81,2.79,0.7168,0.020000000000000018,26,2003
323,2003-06-27,2.81,2.79,0.7168,0.020000000000000018,26,2003
324,2003-06-30,2.79,2.81,-0.7117,0.020000000000000018,27,2003
325,2003-07-01,2.8,2.8,0.0,0.0,27,2003
326,2003-07-02,2.8,2.8,0.0,0.0,27,2003
327,2003-07-03,2.8,2.8,0.0,0.0,27,2003
328,2003-07-04,2.8,2.8,0.0,0.0,27,2003
329,2003-07-07,2.79,2.79,0.0,0.0,28,2003
330,2003-07-08,2.78,2.78,0.0,0.0,28,2003
331,2003-07-10,2.78,2.77,0.361,0.009999999999999787,28,2003
332,2003-07-11,2.77,2.76,0.3623,0.010000000000000231,28,2003
333,2003-07-14,2.78,2.76,0.7246,0.020000000000000018,29,2003
334,2003-07-15,2.78,2.78,0.0,0.0,29,2003
335,2003-07-16,2.78,2.77,0.361,0.009999999999999787,29,2003
336,2003-07-17,2.8,2.79,0.3584,0.009999999999999787,29,2003
337,2003-07-18,2.81,2.8,0.3571,0.010000000000000231,29,2003
338,2003-07-21,2.79,2.8,-0.3571,0.009999999999999787,30,2003
339,2003-07-22,2.79,2.79,0.0,0.0,30,2003
340,2003-07-23,2.79,2.78,0.3597,0.010000000000000231,30,2003
341,2003-07-24,2.82,2.79,1.0753,0.029999999999999805,30,2003
342,2003-07-25,2.82,2.82,0.0,0.0,30,2003
343,2003-07-28,2.83,2.82,0.3546,0.010000000000000231,31,2003
344,2003-07-29,2.85,2.84,0.3521,0.010000000000000231,31,2003
345,2003-07-30,2.91,2.88,1.0417,0.03000000000000025,31,2003
346,2003-07-31,2.92,2.93,-0.3413,0.010000000000000231,31,2003
347,2003-08-01,2.94,2.93,0.3413,0.009999999999999787,31,2003
348,2003-08-04,2.96,2.96,0.0,0.0,32,2003
349,2003-08-05,2.93,2.94,-0.3401,0.009999999999999787,32,2003
350,2003-08-06,2.94,2.93,0.3413,0.009999999999999787,32,2003
351,2003-08-07,2.93,2.93,0.0,0.0,32,2003
352,2003-08-08,2.93,2.92,0.3425,0.010000000000000231,32,2003
353,2003-08-11,2.92,2.92,0.0,0.0,33,2003
354,2003-08-12,2.9,2.91,-0.3436,0.010000000000000231,33,2003
355,2003-08-13,2.89,2.88,0.3472,0.010000000000000231,33,2003
356,2003-08-14,2.91,2.9,0.3448,0.010000000000000231,33,2003
357,2003-08-15,2.9,2.9,0.0,0.0,33,2003
358,2003-08-19,2.9,2.9,0.0,0.0,34,2003
359,2003-08-20,2.92,2.91,0.3436,0.009999999999999787,34,2003
360,2003-08-21,2.96,2.94,0.6803,0.020000000000000018,34,2003
361,2003-08-22,2.95,2.97,-0.6734,0.020000000000000018,34,2003
362,2003-08-25,2.93,2.93,0.0,0.0,35,2003
363,2003-08-26,2.94,2.92,0.6849,0.020000000000000018,35,2003
364,2003-08-27,2.97,2.96,0.3378,0.010000000000000231,35,2003
365,2003-08-28,2.95,2.97,-0.6734,0.020000000000000018,35,2003
366,2003-08-29,2.96,2.95,0.339,0.009999999999999787,35,2003
367,2003-09-01,2.96,2.96,0.0,0.0,36,2003
368,2003-09-02,2.98,2.97,0.3367,0.009999999999999787,36,2003
369,2003-09-03,2.98,2.98,0.0,0.0,36,2003
370,2003-09-04,2.97,2.96,0.3378,0.010000000000000231,36,2003
371,2003-09-05,2.94,2.94,0.0,0.0,36,2003
372,2003-09-08,2.96,2.94,0.6803,0.020000000000000018,37,2003
373,2003-09-09,2.97,2.96,0.3378,0.010000000000000231,37,2003
374,2003-09-10,2.945,2.94,0.1701,0.004999999999999893,37,2003
375,2003-09-11,2.91,2.9,0.3448,0.010000000000000231,37,2003
376,2003-09-12,2.91,2.89,0.692,0.020000000000000018,37,2003
377,2003-09-15,2.905,2.89,0.519,0.01499999999999968,38,2003
378,2003-09-16,2.905,2.89,0.519,0.01499999999999968,38,2003
379,2003-09-17,2.92,2.91,0.3436,0.009999999999999787,38,2003
380,2003-09-18,2.92,2.92,0.0,0.0,38,2003
381,2003-09-19,2.92,2.91,0.3436,0.009999999999999787,38,2003
382,2003-09-22,2.92,2.91,0.3436,0.009999999999999787,39,2003
383,2003-09-23,2.91,2.9,0.3448,0.010000000000000231,39,2003
384,2003-09-24,2.905,2.89,0.519,0.01499999999999968,39,2003
385,2003-09-25,2.905,2.89,0.519,0.01499999999999968,39,2003
386,2003-09-26,2.91,2.9,0.3448,0.010000000000000231,39,2003
387,2003-09-29,2.915,2.91,0.1718,0.004999999999999893,40,2003
388,2003-09-30,2.92,2.91,0.3436,0.009999999999999787,40,2003
389,2003-10-01,2.91,2.91,0.0,0.0,40,2003
390,2003-10-02,2.905,2.9,0.1724,0.004999999999999893,40,2003
391,2003-10-03,2.9,2.9,0.0,0.0,40,2003
392,2003-10-06,2.875,2.88,-0.1736,0.004999999999999893,41,2003
393,2003-10-07,2.885,2.87,0.5226,0.01499999999999968,41,2003
394,2003-10-08,2.875,2.86,0.5245,0.015000000000000124,41,2003
395,2003-10-09,2.86,2.85,0.3509,0.009999999999999787,41,2003
396,2003-10-10,2.855,2.83,0.8834,0.02499999999999991,41,2003
397,2003-10-14,2.85,2.84,0.3521,0.010000000000000231,42,2003
